Property Name,Property Id,Breadcrumbs,Price,Image URL,Description,Seller Name,Location,Property Type,Bathrooms,Bedrooms,Property URL
C10 Devi apartment,1744206160,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Puthiyara', 'C10 Devi apartment']","{'amount': '17', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/prgfj4hbd53a3-IN/image;s=850x0,Close to city centre,Rakesh,"Puthiyara, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/c10-devi-apartment-iid-1744206160
Accomodation suitable for hostel & commercial purpose near BMH calicut,1744206142,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Arayedathupalam', 'Accomodation suitable for hostel & commercial purpose near BMH calicut']","{'amount': '38', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6b85p2yaiq3s1-IN/image;s=850x0,"House for rent near Baby Memorial Hospital, Calicut suitable for hostel and other commercial accomodation",shintu,"Arayedathupalam, Kozhikode, Kerala",Houses & Villas,3,4+,https://www.olx.in/item/accomodation-suitable-for-hostel-commercial-purpose-near-bmh-calicut-iid-1744206142
Duplex 4bhk with all amenities,1744203079,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'Duplex 4bhk with all amenities']","{'amount': '35', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/t08r57lcg4xc1-IN/image;s=850x0,A Duplex 4 bhk is available for renting in the heart of Kozhikode city in Chevarambalam near NH bypass. Landmark is pets mall. The house is accessible also via Vellimadukunnu. All amenities are at walkable distance. Families and working bachelors are preferred.,punnia viswan,"Chevarambalam, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/duplex-4bhk-with-all-amenities-iid-1744203079
Calicut town house 4 rent,1744201834,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Parayanchery', 'Calicut town house 4 rent']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/5cww49aahih73-IN/image;s=850x0,Calicut  town near Kalyan jewellery prayancherry house for rent (adv)30000 rent 12000,SHERINE,"Parayanchery, Kozhikode, Kerala",Houses & Villas,1,2,https://www.olx.in/item/calicut-town-house-4-rent-iid-1744201834
Furnished / Semi furnished 2/3 Bedroom flats.,1569963250,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Nadakkavu', 'Furnished / Semi furnished 2/3 Bedroom flats.']","{'amount': '17', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6zm9jwgjwu1c3-IN/image;s=850x0,2 bhk near Bmh Furnished flat 22500 k adv 4 months ,Rajiv Nair,"Nadakkavu, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/furnished-semi-furnished-23-bedroom-flats-iid-1569963250
"3 bhk flat for rent at Civil station , Calicut",1744195153,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Calicut Civil Station', '3 bhk flat for rent at Civil station , Calicut']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/olcncxtqbc8p2-IN/image;s=850x0,Are you looking for a Flat ?,Big Deals,"Calicut Civil Station, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3-bhk-flat-for-rent-at-civil-station-calicut-iid-1744195153
2BHK FULLY FURNISHD FLAT FOR RENT AT THONDAYAD BYPSS NEAR CYBER PARK,1744182610,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2BHK FULLY FURNISHD FLAT FOR RENT AT THONDAYAD BYPSS NEAR CYBER PARK']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ipq44yc4jnjq-IN/image;s=850x0,2BHK FULLY FURNISHD FLAT FOR RENT AT THONDAYAD BYPSS NEAR CYBER PARK,Planet Homes,"Thondayad, Kozhikode, Kerala",Apartments,3,2,https://www.olx.in/item/2bhk-fully-furnishd-flat-for-rent-at-thondayad-bypss-near-cyber-park-iid-1744182610
1bhk fully furnished branded flat for rent at landmark world,1725985927,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '1bhk fully furnished branded flat for rent at landmark world']","{'amount': '19', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/uqxi3u1jwhfo3-IN/image;s=850x0,1bhk fully furnished branded flat for rent at landmark world,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/1bhk-fully-furnished-branded-flat-for-rent-at-landmark-world-iid-1725985927
One attached room for ladies only (no food ),1744170400,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Eranhipalam', 'One attached room for ladies only (no food )']","{'amount': '7', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/huje17dfjdw23-IN/image;s=850x0,Only for ladies,Rinu,"Eranhipalam, Kozhikode, Kerala",Houses & Villas,1,1,https://www.olx.in/item/one-attached-room-for-ladies-only-no-food--iid-1744170400
KOZHIKODE NADAKKAV TWO BEDROOM,1744166566,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Nadakkavu', 'KOZHIKODE NADAKKAV TWO BEDROOM']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/zoe920ssfffe3-IN/image;s=850x0,NEW APARTMENT FOR RENT 22000/Rent,KAIRALI PROPERTIES  CALICUT,"Nadakkavu, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/kozhikode-nadakkav-two-bedroom-iid-1744166566
കോഴിക്കോട് നടക്കാവ് ഒരു ബെഡ്റൂം രണ്ടു ബെഡ്റൂം അപ്പാർട്ട്മെന്റ് വാടക,1744164828,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparambu', 'കോഴിക്കോട് നടക്കാവ് ഒരു ബെഡ്റൂം രണ്ടു ബെഡ്റൂം അപ്പാർട്ട്മെന്റ് വാടക']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xapdpjf1nx15-IN/image;s=850x0,പുതിയ അപ്പാർട്ട്മെന്റ് ഫാമിലിക്ക് മാത്രം വാടക 18 19 20 പുതിയ അപ്പാർട്ട്മെന്റ്,Real Properties,"Karaparambu, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1744164828
കോഴിക്കോട് നടക്കാവ് ഒന്ന് രണ്ട് ബെഡ്റൂം അപ്പാർട്ട്മെന്റ് വാടകയ്ക്ക്,1744140817,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparambu', 'കോഴിക്കോട് നടക്കാവ് ഒന്ന് രണ്ട് ബെഡ്റൂം അപ്പാർട്ട്മെന്റ് വാടകയ്ക്ക്']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/oz93vdks52eh1-IN/image;s=850x0,കാർ പാർക്കിംഗ് ഒരു ബെഡ്റൂം രണ്ടു ബെഡ്റൂം വാടകയ്ക്ക് പുതിയ അപ്പാർട്ട്മെന്റ് വാടകയ്ക്ക്,Real Properties,"Karaparambu, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1744140817
Skyline apartment for rent,1744139832,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Skyline apartment for rent']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/okqq74ga0wan-IN/image;s=850x0,Skyline apartment for rent,Joju,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/skyline-apartment-for-rent-iid-1744139832
House for rent,1744116712,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', 'House for rent']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/uef278tfgpf73-IN/image;s=850x0,"Upstair of a bungalow for rent, near RTO ground and government skin hospital. It is a well lit and airy house with a long balcony and 2 bedrooms with attached bathrooms. The sitting cum dining room is big with adequate light.",Meena Menon,"Chevayoor, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/house-for-rent-iid-1744116712
"Furnished 2.5 BHK flat for rent in Landmark trade center, Calicut",1744116475,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Furnished 2.5 BHK flat for rent in Landmark trade center, Calicut']","{'amount': '32', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/v8bz91qj1uc11-IN/image;s=850x0,2.5 bhk brand new furnished flat for rent with parking only for Family.,Bibin PM,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/furnished-25-bhk-flat-for-rent-in-landmark-trade-center-calicut-iid-1744116475
Newly furnished luxury studio flat for rent at landmark world,1706063540,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Newly furnished luxury studio flat for rent at landmark world']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1e374otacdzt3-IN/image;s=850x0,Newly furnished luxury studio flat for rent at landmark world.,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/newly-furnished-luxury-studio-flat-for-rent-at-landmark-world-iid-1706063540
2bhk posh furnished brand new flat for rent near pantheerankavu jn.,1724337054,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2bhk posh furnished brand new flat for rent near pantheerankavu jn.']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/pjadskng1idl-IN/image;s=850x0,2bhk posh furnished brand new flat for rent near pantheerankavu jn.,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-posh-furnished-brand-new-flat-for-rent-near-pantheerankavu-jn-iid-1724337054
Luxury studio flat for rent near metro hospital thondayad,1722076887,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Luxury studio flat for rent near metro hospital thondayad']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/z3fg42uknyui-IN/image;s=850x0,Luxury studio flat for rent near metro hospital thondayad.,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/luxury-studio-flat-for-rent-near-metro-hospital-thondayad-iid-1722076887
3bhk luxury furnished flat for rent at landmark world,1731864461,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '3bhk luxury furnished flat for rent at landmark world']","{'amount': '32', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/vo940bi93ask-IN/image;s=850x0,3bhk luxury furnished flat for rent at landmark world.,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3bhk-luxury-furnished-flat-for-rent-at-landmark-world-iid-1731864461
2bhk ultra luxury branded flat for rent at landmark world,1734875184,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2bhk ultra luxury branded flat for rent at landmark world']","{'amount': '40', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/iiadusf11d72-IN/image;s=850x0,2bhk ultra luxury branded flat for rent at landmark world.,PN PROPERTIES,"Thondayad, Kozhikode, Kerala",Apartments,3,2,https://www.olx.in/item/2bhk-ultra-luxury-branded-flat-for-rent-at-landmark-world-iid-1734875184
2bhk For Rent,1744111884,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Meenchantha', '2bhk For Rent']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/y6csz5iv7lj93-IN/image;s=850x0,2Bhk  Meenchanda,Suresh Kumar,"Meenchantha, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/2bhk-for-rent-iid-1744111884
"1300 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Paropady,Kozhikode",1734763141,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Paropadi', '1300 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Paropady,Kozhikode']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/qlb7jtaf6mpc-IN/image;s=850x0,"Searching for a rental Flat, we are here to help you",Big Deals,"Paropadi, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/1300-sqft-3-bhk-semi-furnished-flat-for-rent-at-paropadykozhikode-iid-1734763141
Room rent 4500,1744106261,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', 'Room rent 4500']","{'amount': '4', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/16afi6musx7e1-IN/image;s=850x0,Daily Rent/ sharing Room,Sahla,"Malaparamba, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/room-rent-4500-iid-1744106261
കോഴിക്കോട് കണ്ണാടിക്കൽ രണ്ടു ബെഡ്റൂം വീട് വാടകയ്ക്ക്,1744104676,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparambu', 'കോഴിക്കോട് കണ്ണാടിക്കൽ രണ്ടു ബെഡ്റൂം വീട് വാടകയ്ക്ക്']","{'amount': '13', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/zzot58nttqn51-IN/image;s=850x0,ശുദ്ധമായ കിണർ വെള്ളം കാർ പാർക്കിംഗ് മെയിൻ റോഡിനടുത്ത്,Real Properties,"Karaparambu, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/-iid-1744104676
കോഴിക്കോട് മലപ്പറമ്പ് മൂന്ന് ബെഡ്റൂം വീട് വാടകയ്ക്ക്,1744103989,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparambu', 'കോഴിക്കോട് മലപ്പറമ്പ് മൂന്ന് ബെഡ്റൂം വീട് വാടകയ്ക്ക്']","{'amount': '17', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ef3ef8hkr7n63-IN/image;s=850x0,ശുദ്ധമായ കിണർ വെള്ളം വിശാലമായ കാർ പാർക്കിംഗ് മെയിൻ റോഡിന് അടുത്ത്,Real Properties,"Karaparambu, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1744103989
